label	x_train
1	江西严密织起疫情防控网
0	不再过黑白颠倒的生活了
0	听说武汉新起两座新医院，分别取名火神山雷神山，以五行生克之法来克制疫情，在我看来有点荒谬，武汉地势环水，又称江城，邪金之疫情都没被水泄掉而是事态越发严重，靠两座徒有虚名的医院就能克制住了？又说山为艮为止，寓意止住，那当年非典从山脉纵横的广东开始蔓延全球，这么多山都没止住，靠几个名字里有山的医院就能止住了？在我看来，止是止不住的，唯有克才有效，克有强弱之别，阳金必须由阳火来克，世间最强之阳火为太阳之火，所以这次疫情应该会和非典一样的结局，天气转暖疫情自消！
0	希望媒体报告疫情死亡病例的时候，能给点详细的信息，像多大年纪，性别，有没有其他疾病等等，以免不必要的恐慌​
1	"""面对疫情，双清交警""""疫""""不容辞，坚守岗位。在邵阳东设置临时执勤点，协助卫生健康部门查控，拦截载有新型冠状病毒感染的肺炎确诊和疑似病人车辆；强化路面管控，科学勤务安排，最大限度地将警力装备投放车流高峰节点，维护春运交通秩序；开展交通紧急管理，实行现场封锁的区域实施交通管制，协同卫生健康部门、交通运输等部门为新型肺炎防治专用车辆开辟“绿色通道”。虽然不像医务工作者那样与患者“亲密接触”，但我们做到箭在弦上，时刻听从人民的召唤，展示一位人民警察的使命与担当。春节期间"""
0	最近疫情焦虑得各种我害怕会发生的事情都蹦到我梦里蹦到我闭眼后的想象中​
0	我凶的名声估计马上都传出去了下次村里有聚会我还举报还党员干部呢！带头不响应国家号召气死我了​
1	交通运输部：疫情防控物资和人员应急运输车辆免费通行优先通行
1	每日一善超话疫情持续牵动中国亿万人心，关键时刻，希望每一位，能够献出一份爱心，将自己的爱和温暖，传递给湖北，传递最需要帮助那些一线的人。人人献出一份爱，世界将变成美好的世界。感恩每天日夜奋战在一线的所有医务工作者你们是人民的英雄，是祖国的骄傲。万众一心，众志成城。加油武汉，加油中国
0	今天才大年初三，国内的疫情已经很让人揪心了，不看篮球的我也认识科比。励志努力的超级篮球巨星，才退役4年开始新的生活方式，就这么突然离世了。真的没人知道意外会什么时候来。天不佑。我当向死而生，置之死地而后生。希望你平安归来。做想做的事。​
0	疫情比我想象的要严重很多，我还沉浸在每天看朋友圈的花式无聊禁足照，昨天突然看到武汉人的几个微博，感触好多，看着看着就哭了、不知道自己怎么那么爱哭！如果是自己的至亲我会怎么办？真的太无力了。物资缺乏，人手不够，大家都尽了最大的努力，可是疫情太快，猝不及防。为什么建10w个床位？因为现在远远不够用！前天涛哥捐了999.99给疫区我还说他了，啥家庭啊！捐1-200百得了呗，咱们一个月收入也不多，还有刚出生的孩子用钱的地方很多、捐这么多，买奶粉不香么，今天看了大家在生死关头的无力，我要给涛哥点个赞！希望这些捐款变成物资，帮疫区一点点的小忙也行、哪怕几个口罩、1个消毒药水也行啊，武汉加油！
0	我想出门，我要待疯了，我快成神经病了，强制性的封城封村，我要疯掉了，我要吃冰淇淋，炸鸡，汉堡，烤串，麻辣烫，要喝奶茶，就算都不能做，能不能让我出去溜达，我真的真的待到快神经了，想见男朋友，想吃好多东西，想换个环境，没钱了2随州·随县
0	我好慌​
0	害，我妈上班去了，临时调配去挨家挨户排查疫情，一定要平安回家​
0	初四！在家面壁思过！
1	宜昌市最新疫情：建议继续宅家里
0	做沉默的大多数并不是一种美德，所有隐而不解决的问题都会伺机而发。这病的起因就是谎言，就是歪曲生长的行事作风。从PM
1	写写删删，写了许多，最后都觉得不能表达这九天来的心路历程，只能在这里说中国加油！没什么是我们扛不过去的，祖国人民永远支持您！疫情赶快走光光​
1	希望如约而至的不止春天还有疫情过后平安的你2乌海​
1	同济专家：新型肺炎疫情下，如何保持情绪稳定
0	春节碰上疫情一大家人都窝在乡下外公家于是便有了这一周的乡村见闻​
1	等疫情结束，就春暖花开了。
1	防控新型冠状病毒｜打赢疫情防控阻击战济南市交通部门全力以赴做好疫情防控工作
0	疫情还处于爬坡阶段，我们在家里尽量不出门，除了小兜还有三个大个的，妈呀吵得头漏！最吵的两个终于走了，觉得世界都安静了，小兜各种睡，踏踏实实地睡！​
0	今年是唯一一年我首页的微博段子手们没有吐槽春晚，段子分组全部在发疫情​
1	“等疫情结束，请你吃热干面，看樱花开”
1	还是选择相信国家。两个医院马上就要建成，我相信会缓解很多，所有的医护人员都在努力，事情已经发生了，相信国家，给国家时间，人民群众配合事情才会走向好的方向。中国，加油，武汉，加油！​
0	在这个疫情蔓延的时刻关注坐了两趟往返火车，有点惊险​
0	特殊时期，便能看得出以社区用户为主体的小商贩的商业眼光。通过一场总会过去的疫情，永远的留住了或者失去了人们的心。​
1	每天上网都是肺炎的新闻，真的有点恐慌。不过我相信政府，相信党和国家！回顾2019中国真是发生了不少事，贸易战，香港的暴力事件，猪瘟导致猪肉价格上涨，这临近新年又爆发了新型冠状病毒。不过想想我们的70周年大阅兵，能看出来我们祖国的强大，没有任何力量能够阻挡中国人民和中华民族的前进步伐。现在举国之力抗战病毒，救援武汉，我们相信，最后的胜利必将属于勇敢、团结的中国人民！
1	如果疫情结束后还没有人跟我表白我就上吊第二天新闻标题《奇迹！所有肺炎患者不治而愈！天佑中华！》​
1	祝安康，希望能早日使疫情得到控制，保佑中国，保佑内蒙古2呼和浩特​
1	答应我：疫情结束后，谁都不要嫌弃谁，好嘛？​
1	临沭县疫情防控指挥部发布2号令：切实做好新型冠状病毒感染的肺炎疫情排查防控工作
0	多少人努力多久才能赚到的这一百多亿因为几个野人一朝付东流​
1	博君一肖姐妹们，我已经lllllllb了，昨天究竟发生了什么？是同城了？是这样的吗？我们都在猜最近疫情太严重，每天紧张兮兮，都很少关注ch，现在稳定了可以好好磕了​
0	人家要是快的像蜂鸟，安徽就是慢的像树懒，推一步走一步。​
0	我实在不明白，面对国家严重的新冠疫情，这位领导为什么如此的喜形于色乐不可支呢？《卫健委回应是否存在瞒报人数情况?李斌:所有信息均已公示》百度搜索精选视频，打开看看吧！
1	张庆伟：提升响应等级全力防护救治千方百计遏制我省疫情蔓延
0	【关注经济风险】总结：GDP受疫情影响可能下降1.2%；服务业失业风险最大，2018年全国服务业的就业人数是3.6亿人，即便只有5%的就业人员因此失去工作，那也有将近2000万人；财政收入下降，支出扩大；呼吁扩大政府赤字，设立救助基金。
0	真正该骂的是买卖野味、从政不作为、确诊后逃离的湖北人，大部分湖北人放弃春节放弃外出在家中不给社会添乱，医护军警工司机等群体更是始终坚守一线与疫情战斗，牺牲了无比多的幸福。所以再骂时请指定特定群体，笼统骂湖北人的都是眼界不高却自视甚高的低智商群体​
1	国家卫生健康委会同相关部门联防联控全力应对新型冠状病毒感染的肺炎疫情
0	被欺骗，被陷害，被误会，抑郁了，辞职了，还没找工作，又赶上疫情。回家也不开心。被迫流浪。
1	“想念疫情前的城市与生活”​​☀️2常德​
0	能不能不要那么自私，还瞒报
0	追星真好我已经三个小时没看疫情了​
0	有部分人为了满足一些私利，不停的消费这次疫情中的医生和患者。
1	最近一直宅家里，口罩一星期前就已经准备。这几日武汉这次事件的每一步动向都牵动人心！只能默默隔着网络为主动留在在武汉的朋友，支援武汉的医务人员，奋战在抗病毒一线的各行各业的勇士们点赞没法捐赠物资，同时力量有限，尽我所能，贡献些许微薄之力，公益是一件值得持之以恒的事情，愿病毒早日被攻克消散，愿世界充满温情！
0	这场疫情成功冲垮我十八年来建立的三观第一次质疑我所谓的信仰第一次赤裸裸地看到社会第一次感受到对金钱和权贵的力量一无所知面对事实发声的无力展现权贵眼里的美好消费英雄带来“对不起，我们已经尽力了。”百鬼夜行丑态百出好笑新闻联播演绎的正能量仅仅只是想给我们看到的社会阳光肮脏龌龊阴暗的角落搬上台面之后必然引起骚动现在怀疑我学的专业是否最终沦为物欲权钱的奴隶正如我爸说的你还小很多事都不懂也像王鹏老头老师说过的你想的太简单了哦这盛世果真如你所愿好生讽刺。
0	当人的安全需求都没有保障的时候真的对社交毫无欲望以前觉得马斯洛需求提出的前两个需求层次跟当前毫无关联可现在国难当头已初涉全球化真的是浮躁生活里一次很好的反思平安惜福知足常乐天佑中华世界加油
0	坐标广东汕头，从广州回来过年，我妈说2.1就带我们一家坐大巴回广州，我实在是不想啊出门，更不想在外面坐6个小时的大巴车，我真的害怕，怎么办啊，劝不听啊​​​
1	没有买卖就没有伤害，爱护小动物人人有责！我就是纳闷，为什么去吃小动物？百思不得其解！抵制这些屠戮！
0	村里的路都被封了，现在都在讨论，感觉大部分人都重视起来了，虽然还有人在我家楼底下打麻将医院派出几名老师出发武汉让我们实习同学都延迟回院加油，一切都会好的​
1	这里终于也下雪❄了⛄我却没有以往的激动只希望疫情赶快过去一切尽快好起来愿所有人:平安
1	最难忘的一个生日，愿望是希望疫情赶紧结束，大家平平安安健健康康​
1	——面对疫情，昨日看到龙哥的鼓励视频感到温暖和感动。又动笔素描了一张微笑居，一束阳光刚好洒过来。一切都会好起来，带上朱一龙可爱小尾巴～——你的笑温柔有力量，是向上的光
1	感觉咱家就像是吃坏了肚子的大公鸡，没事儿！拉出去就好了！武汉加油！中国加油！2美国·圣克拉拉​
1	“卫生健康系统人员取消休假”全员上班！医生护士同军、警、消防一样，大灾大难时是因为有人在负重前行！疫情过后，希望世间再无辱医、医闹发生……尊敬医生，敬畏生命！请善待每一位医务工作者​
1	亲爱的长辈多听劝吧病毒肺炎得上者家里亲人逃不脱麻将串门要不得出门口罩要戴的人情世故很重要有命才能过节日密集人群不要去病毒传染毒的很辽宁加油武汉加油中国加油​
1	霍慧文检查督导新型冠状病毒感染肺炎疫情防控工作
1	初五凌晨一点半的施工现场直播，28.9万包工头在线监工，能够参与近3千万人的国家重点项目相当骄傲了。致敬这么晚依然坚守岗位的工作人员，与疫情赛跑的中国速度​
1	去见想见的人​
0	20200206妈妈重生的115天！妈，没有你的日子天都是黑的！根本不会天亮一般！老妈好想你呀！特别想你那种！妈妈咱们小区确诊一例新新冠状肺炎！那个单元已经封锁了，不让出门了！妈妈，别担心，你也保佑我们的是吧！我们会注意安全的！你放心！我觉得疫情很快过去的没事的！我爱你，对不起！请你放心我会好好的呢！我现在黑白颠倒，不过你也知道，一放假我就这样，你也不用担心啊！嘿嘿！老妈你喜欢啥就干啥不用顾及别人感受了！日子太快！一切安好！爱你！应该再和你说一声，妈妈新年好！鼠你最好！我会加油！我好爱你！你也想我的吧！我们一起好好的！我爱你，对不起！
0	现在有的社区不作为，有的人哪怕是从武汉来的也不会主动去登记。小区将宣传单以及信息就贴在社区的墙壁上，有的人几天不出屋自然会看不到。也不知道我向疫情督查反映情况提意见，会不会被采纳。​
0	要怎么办呢​
0	这年过的，本来还计划着去北京滑雪啥的，这下都泡汤了，只能在家睡了吃，吃了睡，虽然这是梦寐以求的假期，可是不能出门玩，这是要憋死人哟，终于理解到了狗的想法，想出门溜溜阿，太难了，希望疫情早结束，这个病源的母体真是个挨千刀的
1	28日上午，位于霍邱县城关镇光明大道北段新意五金电器灯饰城老板，免费给过往市民分发口罩。从自身做起，共抗疫情！为老板的善举和爱心点赞！​​​​
1	通知新型冠状病毒感染的肺炎病传染性极强，已引起党中央高度重视，此疫情被定为特大公共卫生事件，已启动一级应对方案。据有关资料显示，得此病的人暂没有特效药物可医治，主要靠自身免疫力，治疗时间长，过程痛苦、风险大，有些甚至～，一旦一人得病就很容易传染给家人和亲戚朋友。希望大家认真对待，不要出队走亲访友，不要出队玩山游水，做一个安全的人，做一个有利于集体的人，做一个对家庭负责的人！本组谢绝一切来访！小和山组2020、01、282邵阳·邵东县
0	疫情还没结束上帝又缺打篮球的人了​
0	我今天醒来再也不关注疫情了，已经神经兮兮自己量了好几天体温了，都以为自己发烧了但其实都是正常温度​
1	最近很爱的裤子不知道过完年后还穿不穿的上……哭了答应我疫情结束后谁都不要嫌弃谁好嘛……2深圳​
0	本来关注疫情的，结果看到了东北野味上热搜前十了！这次疫情和东北人吃野味真的毛关系都没有，东北野味吃的是野菜，东北松子，东北大秦子！有人问东北虎和熊瞎子为什么不吃呢？看到东北虎和熊瞎子腿都吓软了！
0	疫情过后我想在疯一把，在任性一把​
1	如果这次疫情放过了人类希望大家以后能放过那些野生动物
0	买口罩难，买蔬菜难希望疫情尽快控制住！​
1	请疫情善待我和我的家人求求病毒远离我们​
0	武汉的法国人居多和汽车工业息息相关不同于美国的包机方案，法国选择陆路撤离。作为首个发现新型冠状病毒肺炎确诊案例的欧洲国家，法国决定先将武汉当地的法国人通过大巴送往中国其它城市，然后隔离14日后再进行下一步撤离计划，这是法国领事馆工作人员向法国
1	户籍管理及各种实名制本次抗击新冠肺炎疫情中发挥了巨大作用。加油！早日取得战疫全胜！2赣州​
1	小善意，大温暖。我在“抗击疫情，希望同行-希望工程特别行动”项目捐款成功！愿点滴之举温暖更多心灵。
1	等疫情结束后，我第一个想见到的人就是你
1	泪目！林俊杰作曲孙燕姿作词为抗击疫情写歌：等待日出，明天更清楚
1	《「讷河捕杀流浪猫狗」冠状病毒猫犬不会感染人、目前未见有犬猫有新型冠状病毒感染病例讷河政府公安请学正确引导群众不造谣，不传谣，不信谣，把工作做在真正需要的地方！别让猫狗等动物成为疫情的牺牲品！！！
1	如果这次疫情放过了人类，我们也放过动物吧。
1	嘿，你有特别想见的人吗？这次疫情过了之后你第一个奔赴想见的是谁2商洛·山阳县​
0	一场天灾把你困在了山里没有网环境也不好我也没有在你身边你说这几天可能都联系不到你了我突然感到有点慌张吧不过没关系希望这场疫情快点过去我们也能早日团聚以后干啥都有我在你身边陪你爱你我的宝贝儿晚安
1	《武汉加油，中国加油，把疫情消灭掉》武汉加油，中国加油，把疫情消灭掉
0	同03年咋如此相似，同样的疫情，同样的明星陨落，令人哀叹！今天看到科比去世，想起了当年的哥哥​
0	心情真的有点沉重一直都在关注国内肺炎的事项希望所有人平安控制住疫情
0	说到儿子的出生老公:”我唯一的感觉就是压力好大啊”说到疫情的严重老公指了指旁边熟睡的儿子:”我现在有了他之后我真的好怕死啊”闻到儿子屎臭味老公迅速把最厚的棉口罩戴上把儿子抱到尿布台上并狠狠撸起衣袖打开尿不湿:”金色传说！”​
1	这么多天在家呆着，看着疫情这么严重，很难过，希望感染的人能快点好起来，武汉加油＾０＾~​
1	疫情过半，你好吗？2襄阳​
1	新的一年，记录新的生活，好久没有拍过自拍，希望疫情快快过去，武汉加油！2020都会更好的。2许昌​
1	【返程高峰将至，警惕高速服务区成防疫盲区】随着一些地区不断升级防控举措，限制外来车辆进入，大量外地车辆和人口扎堆聚集在高速公路服务区。由于服务区缺乏完备的防疫条件，容易成为疫情防控的盲区。当前疫情防控强调“居家隔离”，那些进不了异乡、归途遥远的游客，交叉感染的风险较大。新型冠状病毒已经可以“通过接触传播”。春节假期即将结束，高速公路服务区将迎来大量车流、人流，相关部门须高度重视起来，绝不能让高速公路服务区等公共区域成为疫情防控的盲区。（新华每日电讯）
1	失眠了，窗外下着小雨，听着雨声觉得更加冷了。希望天气热起来，疫情早点结束，大家能出门走走。​
1	跟我的小宝贝见面​
0	湖北人真惨，整个省都封了，不仅要担心受怕，还要被全国各地的部分人骂，真的是要承受心理和身体双重压力，希望大家都能相互体谅，不要搞地域歧视吧，祝早日结束疫情！​
1	宁夏卫健委通报我区疫情防控工作
1	2020年，三天年过完了，真的是五味杂成11点的轰隆隆声感觉还在耳朵边上。刚回屋准备睡觉头刚落枕，就听到轰隆隆的声音，原来地震真的有那么大声啊，太可怕了，2020年愿是个好的开始，希望只是提醒人们享受安逸的日子不忘有忧患，珍惜每一天希望每天都是好消息吧，疫情消除，加油​
1	已经规划好了回京要去的地方和要吃的饭以及要做的事，列好了部分Todolist，迫不及待，疫情面前更好的努力生活才对得起延长的假期，而不是变成虚度的时光。​
1	希望疫情尽快好转……大家恢复正常生活。​
0	难道要大家天天在家里播放疫情新闻营造恐慌氛围么大部分人为了响应号召天天宅在家里挺无聊的了，这种时候难道不应该鼓励多放点娱乐性的节目鼓励大家在家里老老实实待着么看娱乐性节目不代表就不看新闻不关注疫情不关注我们的国家呀​
0	韩国旅游2.12南京飞济州岛因为准备了很久（19号就订的机票从江苏也有疫情开始就没出过门）所以还是不太想退这个请愿搞的人很慌不知道能不能顺利去成想知道现在情形怎么样​
0	云南之旅结束了，由于疫情，有很多遗憾，最想去的地方没去成，在酒店待了两天。云南米线还挺好吃的游客照没拍什么今天就回了以后应该没机会去了就这样8​
1	防控疫情，的哥的姐请行动起来
1	都以为到了2020年是迎接下一个年代谁也不曾想到新的开年就有这么多事发生好想一睁眼就看到疫情结束好想一睁眼就看到大街上热热闹闹好想一睁眼就看到瑞雪丰年感受着新年该有的模样希望疫情结束、春暖花开时再见到想见的人时说：看见你真好​​​
1	睡前许愿：希望自己游戏可以不要这么菜以及疫情快点得到控制可以出门玩ok晚安​
1	中华全国总工会发布关于“抗击新型肺炎疫情”倡议书
1	第一次捡个手机，在滴滴车上发现的，害怕给开车师傅独吞了——因为安卓手机可以刷机。于是自己偷偷拿着等着失主来电话。没有收失主报酬。所以善良也要用对方法，拿到失主手上才是有用的，正时过年和疫情，通讯工具很重要，不要再掉了​
0	放心吧，必须得延期上班的，要不然过年宅在家不是白宅了吗？​
0	一年之计在于春，明天就要提前上班了。疫情持续蔓延，经济指标存在下滑的趋势，当前的市场环境和氛围，有太多的不确定性，未来的风险不可预测。也许发生的概率只有1%，但一旦发生，对小微企业的摧毁力就会是100%。如果抵御能力够强，也许能躲过一劫；要不然，就会变成龙卷风，刮过之后……片瓦不留。​
1	出太阳啦！疫情防治有好处
1	作为武汉人的朱一龙用家乡话录制视频，他说“每一个武汉人都在努力地保护这座城市，同时也感谢坚守在岗位让武汉正常运转的人，相信一切都会好起来的”。
1	致全国人民：据观察和朋友圈各方资料得出，大家正在逐渐被名为“无聊”的病毒感染，疫情已经逐渐扩散至全国各地以及各个年龄层段，目前仍呈急剧上升趋势。身边已出现因被无聊感染所产生的抑郁，烦躁，饥渴，甚至残害他人和自杀的冲动。为了您自身的生命健康着想，请：1.选择室内合适地点进行创意性活动。2.寻求之前不常联系的亲友进行深度交流。3.随机找一位患者自行组成临时男（女）朋友。4.借助安眠药物使自身处于两周以上的深度睡眠。5.积极参加抗击新型冠状病毒的志愿者及物资捐献活动。请广大市民网友积极配合，让我们共同抵御“无聊”！共创美好明天！2020.1.282沧州
1	一直以为疫情于我只是在家宅着，但今天早上接到电话，迷迷糊糊的一人一包口罩就这样提前上班了，其实心里真的有点怕大哥，谢谢你，一直在​
0	广东浙江分别位居疫情第二第三今天我港大的hall里有个人被怀疑然后隔离了太难啦我该何去何从​
0	真的希望疫情快点好起来吧，我真的好想开学，好想正常生活，和喜欢的人一起！​
0	我现在特别想知道，究竟疫情有多严重，众说纷纭间，为何官方不给出一个明确答案，如果真的很严重也不应该为了防止恐慌就不说实情，我感觉好多人并没有真的入心……过年还是一样的到处跑，一样的聚会拜年，好像疫情就只是看一看听一听就行了，危险没有发生在自己身边就永远觉得无所谓我真的不懂了～劝大家不要出门是为了安全，别人好像觉得你小题大做不近人情一样……
0	科比死了好像打破了疫情开始到现在这么多天以来即使相当分裂但是大家也努力维持的平静的表象突然一下子就都崩溃了​
0	【热点娱乐组】近日，疫情面前明星捐款捐物有人被赞，有人被吐槽，随后网上出现“道德绑架”一说，孙俪捐款30​这个答案让人难以接受！孙俪、沈月捐款被吐槽怎么就是道德绑架？
1	当然是防空最重要了，先控制住传染源，疫情不再扩大
0	我在这个节骨眼上感冒了越刷微博越觉的我好危险
1	最近几天一直在家闭关，关注疫情，看各种动态，我信我们的祖国，中国加油，武汉加油！待在家里做一个安静的女子，待疫情过去，春暖花开时，让我们走上街头，繁花与共。（附上红蜡烛做的桃花）​
0	如果在路上一旦变成疑似病例直接被送去医院谁能负责？旅行社能承担责任吗？自觉在家不是响应国家号召吗？民航已经有通知了希望相关部门给出答复旅行社拒不退费并且沟通起来态度特别强硬！如果不是疫情严重谁不想出去玩？谁会恶意退费？希望相关部门能尽快有所作为！！！​
1	的确，谋爱之前先谋生，但愿这段难熬的日子过后，一切都会苦尽甘来，最近疫情严重，愿一切安好​
0	睡觉吃饭睡觉打游戏打牌睡觉，今天增加晒太阳的项目，疫情早些过去呀​
0	我们村的叔叔说我们村似乎藏了一位疑似病例，但是大家怕惹麻烦，不打算举报，我也不太清楚情况，现在我该怎么做​​​
0	我现在真怕等疫情过了我不会说普通话了草​
0	因为疫情超乎想象的严重，封城了年前带娃儿逛超市，买了娃儿喜欢吃的奶酪棒️，还是娃儿眼尖先看到汪汪队的，最近她又迷上了天天✈️……盼望着一切都赶快好起来～​
1	我就搞不懂了。。。。减少娱乐节目能起啥作用?关注疫情的，自然会关注。不关注的，你把每秒钟的信息给他看他也只说一个哦。有用?换一个台就是疫情，换一个台就是疫情，莫名增加紧张气氛！有用?可能不在圈中，还是太年轻吧。。。。完全想不明白(°ㅂ° ╬)​
0	在哪啊！！！！！！！！！这他妈这什么新闻？？？？？？啊？？？？？？？在哪呢？？？？？​
1	祈求这次疫情早日得到控制祈求阿爸父和圣母妈妈看顾我们这些儿女祈求天主父垂怜愿我们一起共渡难关，武汉加油！中国加油！​
1	如果这次疫情，放过了人类，那么请人类，今后放过野生动物！如果这次疫情，被医护人员击败，那么请社会，今后善待医护人员！因为危难时，是他们用自己的命守护着你的命！‍⚕️‍⚕️[爱心]​
1	真心想呼吁一下全国人民都在努力与疫情做对抗，前线的医护人员忙的无法得到休息，这一切已然发生，每个人都想尽快过去。但是现在所有人都可以从微博，公众平台看到很多有待尽快解决的问题，我想呼吁一下看得到这条信息的每个人。从武汉离开的人们，大家并没有真的怨恨你们，但这其中不乏反面教材，为了加快地方工作人员的排查进度，减轻二次传播的风险，可否主动与当地负责的部门取得联系，主动上报信息，主动隔离。被动的工作只会降低疫情的控制速度。跑到国外的人，可否主动配合当地机构检查，不要再把病毒的风险带到全世界了，不要再给中国人丢脸了，这些天的负面新闻已经够多了，在你们自认为很聪明的时候，背后有14亿中国人也在替你们遭受着世界各国的辱骂与歧视。也想呼吁留在城里的人们，口罩的作用武汉市长在采访中已经讲述的很详细了，不仅是保护自己，也是保护他人，这是社会公德心。不要再聚集了，新闻播报的聚集感染并不是个案，防范风险才不会让自己后悔。我不能代表很多人，但我也有家人在远方，我也很担心不能在家人身边照顾，每天只能通过手机互报平安。大家都希望病毒能够尽早消除，尽早回去上学，工作，团聚。希望全民能一心为国，做自己力所能及的事情。谢谢大家了。
0	不能看有些关于疫情的煞笔言论哈不然总感觉在提醒我昨天捐的钱有可能会给他们这种人用简直是脏我钱哈乐观面对​
1	和爸妈一起在北京台看肖战，看到了靳东老师和肖战
1	任何困难都难不倒英雄的中国人民这几天的新闻好好哭我的眼泪不值钱等疫情过去春暖花开我一定要脱下口罩吃想吃的东西见想见的人​
0	虽说这次疫情对我没什么影响（大概），反正就算没有病毒我也是每天窝在家里的，不过看到这么多的坏事真的挺难受的​
1	你们是等疫情结束就去见想见的人而我是找工作
0	北京上海拒绝接收武汉海外籍乘客全部打包杭州其他人不知情杭州政府与萧山机场问过一千多万杭州人的意见吗？也不告知杭州籍乘客杭州人就天生下贱吗希望杭州人一起拨打政府热线咨询​
1	翻来覆去还是没有入睡，打开微博全是疫情的消息，突然回想起两年前看的《霍乱时期的爱情》，希望人与自然能够和谐相处，人与人之间多些理解包容吧。也希望大家在疫情一结束就能见到自己想见的人​
0	不戴口罩遛狗。。家里的n95口罩是8210的。稍微跑一下。呼吸困难。。。。​
0	像梦里一样骑在骆阳的脖子上一边尖叫一边向着大海奔去。​
0	浙江人民和上海人民拒绝空投还能闹得人尽皆知，可郑州呢？郑州被空投的悄无声息，还被人嫌弃，图片里的这位武汉姑娘，你因为点不了外卖，就哭得不行，你知道郑州辖县的饭店都因为疫情关门儿了么？我们现在都只能在家做饭吃！你坐上从韩国飞郑州的飞机时，可有想过飞机上的无辜郑州人民？
1	2020年希望大家都健健康康的，疫情早日褪去，希望前线的工作人员都健健康康的，平平安安2义乌市​
0	想出去玩​
0	舆情比疫情更可怕，哎​
1	宅在家的第n天疫情快快好起来吧2北京​
1	当你翻过了一座山，你却发现山的那边还是山，疫情什么时候才能过去呀，期盼着春暖花开的那一天​
1	等待着疫情散去为院子里添置些蔷薇，绣球，芍药是个值得期待的春天
1	等这次疫情过去了想见的人去见见想表白的人去表白想在一起的人在一起吧别留遗憾珍惜眼前人你永远不知道意外和明天哪个先来​​​
0	浦东机场T1连个体温检测都没有。上海市政府对于疫情的防控简直是无力吐槽。如果上海真的大规模爆发疫情，上海政府难辞其咎。
1	科学管理服务监督，我们天天在进步！这就是美丽伟大之处！大大点赞微信新功能，疫情上报，直接联接政府。进入模式:微信-我—支付—城市服务—疫情督查。请转发！​
0	迷雾杀机—琉森走了走了，瑞士的口罩都被抢空了，去米兰继续找我们出来的时候都还没有爆发疫情，早知道在巴黎走的时候就买了…
0	终于有点乐子了，在家都憋屈死了，和家里人一起看天天向上，也算是最近紧张疫情中的调剂品吧！天天向上是一个极具正能量的节目，这一期主题是“春晚名场面（下）”有很多实力派老艺术家到场哦，真的是一个老少皆宜的节目哦！……………………………………………………还有就是终于可以见到啵仔了，感觉好久了
1	这次疫情让我觉得每个大城市都应该寻一座“小汤山”医院备用。​
0	我今天醒来再也不关注疫情了，已经神经兮兮自己量了好几天体温了，都以为自己发烧了但其实都是正常温度​
1	与疫情赛跑，北汽福田全面“参战”！
0	春晚相声上，岳云鹏说新年要有一个愿望如果真的有一个愿望的话，我希望这次疫情早点结束不要再增加确诊的人数，死亡的人数了​
0	睡着之后醒来快忘了疫情这回事一刷微博看到人数蹭蹭蹭上涨​
1	万众一心，坚定信心，众志成城，科学应对，加强防范，互相鼓励，携手共进，夺取胜利！​​​​
0	刚刚看完囧妈，陪我过了这个难忘初一的
1	愿安好​
0	呜呜呜最近因为疫情想起当年的SARS于是重新二刷至此终年然后！爸爸少女心泛滥了呜呜顾先生和顾太太也太甜了吧我哭童言无忌宇宙最！她值得！所以什么时候我能遇到我的顾平生啊呜呜呜实在不行陆北小哥哥也好啊我哭​
1	全国各地全力做好疫情防控救治工作
1	这个厉害了，全世界都必须紧张起来了，只有到了这个时候，人类才会团结。​
0	为抗疫情，方方面面都会有付出和牺牲的!为大局着想是对的。
0	刚刚问我爹明天要不要订外卖，我妈听到了之后说，不要，外卖脏，家里还有两颗大白菜，三条鱼，虾，肋排，牛肉，灌肠，吃不完。我：你们知道疫情提前囤货了吗，没有？？？？？没有。老年人过年真可怕。​​​
0	在家天天看新闻关注疫情进展，要求家人少出门，还被说是神经病天天自己吓自己天天看个那干啥，真是够了，气死我啦。我不知道是继续呆在家安全还是回郑州安全，实在受不了村里人乱串，今天是拉条幅封路了，村头大喇叭是不是也该多吆喝吆喝，疫情这么严重了，村民还不老实待在家，今天门口都打开扑克了，好气呀，为啥村干部不吆喝不管管。前线那么严重，就别再因为自己的无知给国家添麻烦，能行不，好气
1	窝在家里不准出门吃喝看电视扣手机一躺一天的我已经颓废了两周在大张的鼓励下和他一起发四
1	現在每天醒來第一件事就是拿起電話看看疫情狀況，真的太難受了。武漢小寶貝請你加油！！天佑中華！！​
0	这下好了吧，男人不能出去野了，女人不能出去浪了，都安安生生在家里宅着。下雨天打孩子，反正闲着也是闲着，以前欠下的作业，该补交了吧？一场疫情，粘合了无数即将破裂的家庭，滋润了多少干旱的土地，也算是不幸中的万幸吧？只是没想到的是，肺炎损伤的不是男人的肺，却是男人的肾……
1	辽宁机场集团全力做好疫情防控工作
1	《严格落实一级响应工作机制确保疫情防控有力有序有效开展--甘肃频道--人民网》　　1月
1	此次疫情爆发引起非常多社会和经济问题，牵一发而动全身，谁也没法拍着胸脯说一定会如何。唯有等待，7-10天的等待，等待疫情高潮的到来，再消退。希望国泰民安，中国真的乱不起啊。​
1	正确区分感冒和新型冠状病毒肺炎。
0	等疫情过了，我们就去想去的地方，见想见的人，吃想吃的东西​
